order_id,product_code,qty,unit_sales_price,order_item_id
8606,PCOA-93190138,5,91.0,3
8606,PCOC-23205388,4,148.75,1
8606,PCOB-10595167,4,19.2,2
8607,PCOE-23011199,5,128.8,2
8607,PCOC-64828154,3,23.52,1
8607,PCOB-02849044,5,72.2,3
8607,PCOB-80290499,5,96.03,4
8608,PCOB-46887573,1,133.12,1
8608,PCOC-76747631,4,89.64,3
8608,PCOE-50926782,2,97.6,2
8608,PCOC-22339814,5,109.44,4
8609,PCOA-00364552,1,15.3,1
8609,PCOD-19511875,2,29.25,3
8609,PCOD-51432000,2,6.64,4
8609,PCOE-67937546,1,38.8,2
8610,PCOC-99055232,1,111.22,1
8610,PCOB-59669196,3,109.25,3
8610,PCOC-05474067,1,31.68,2
8610,PCOD-68892508,5,29.16,5
8610,PCOA-03498656,3,154.44,4
8611,PCOA-11845032,3,37.24,1
8611,PCOD-25714769,3,86.24,2
8611,PCOC-84111593,5,86.24,3
8612,PCOC-08154648,2,34.85,1
8613,PCOB-63403597,2,86.32,1
8613,PCOB-35881487,3,67.26,2
8613,PCOE-42939674,5,130.9,3
8614,PCOB-46887573,1,106.24,1
8614,PCOA-52257439,3,4.16,3
8614,PCOA-52320573,1,45.36,2
8614,PCOB-65405403,5,108.12,4
8615,PCOB-28516494,3,171.6,2
8615,PCOA-87393801,1,15.9,1
8615,PCOA-24466509,4,123.3,3
8615,PCOA-96512312,4,22.96,4
8616,PCOA-62811898,1,123.12,1
8616,PCOE-21278824,4,4.45,4
8616,PCOC-73705890,3,114.13,3
8616,PCOC-63931226,1,29.0,2
8617,PCOE-20491879,3,80.25,1
8617,PCOB-48655002,3,119.0,2
8617,PCOD-70985228,4,19.2,3
8618,PCOE-64959550,4,42.93,4
8618,PCOA-24929640,5,29.4,6
8618,PCOE-15337091,3,157.32,2
8618,PCOC-22339814,4,133.38,5
8618,PCOE-02491626,1,74.1,1
8618,PCOD-02609011,5,78.78,7
8618,PCOA-88167526,3,109.76,3
8619,PCOB-24884036,3,9.8,3
8619,PCOA-52320573,3,47.04,4
8619,PCOD-20691051,1,112.1,1
8619,PCOC-24628115,1,72.54,2
8620,PCOB-65948388,1,89.24,1
8620,PCOB-65752091,5,85.6,6
8620,PCOD-98073343,3,39.96,2
8620,PCOB-49474735,4,23.92,4
8620,PCOE-27763183,5,25.92,7
8620,PCOC-27185628,4,46.92,5
8620,PCOE-07300033,3,69.66,3
8621,PCOB-64052155,1,27.06,1
8621,PCOA-17940764,2,90.48,4
8621,PCOE-91720157,1,162.63,2
8621,PCOD-16395718,1,118.45,3
8621,PCOE-45171170,4,20.9,5
8622,PCOE-00888136,5,130.24,5
8622,PCOB-59669196,3,135.7,3
8622,PCOC-14586131,3,149.16,4
8622,PCOA-91673821,1,81.81,1
8622,PCOB-48655002,2,163.8,2
8623,PCOB-56167081,2,44.16,1
8623,PCOD-87328820,3,105.6,2
8624,PCOC-58930412,5,58.71,2
8624,PCOC-68697227,3,81.42,1
8625,PCOD-77047330,1,113.52,1
8625,PCOA-98695006,4,51.87,2
8626,PCOE-21385301,2,63.25,1
8626,PCOB-50136097,4,8.3,3
8626,PCOC-85459818,3,60.16,2
8627,PCOA-24929640,4,31.64,1
8627,PCOA-43249425,4,122.4,2
8628,PCOA-70534046,2,100.0,2
8628,PCOB-75149953,1,29.04,1
8628,PCOB-79642486,4,40.48,4
8628,PCOE-82438296,4,49.5,5
8628,PCOB-81587076,5,107.67,6
8628,PCOD-57374282,3,52.92,3
8629,PCOA-91673821,4,115.14,2
8629,PCOC-90869927,2,81.9,1
8630,PCOD-39271885,5,28.5,7
8630,PCOB-50136097,1,11.1,1
8630,PCOC-19437755,5,94.86,8
8630,PCOE-96877052,1,6.48,2
8630,PCOC-57185154,1,17.2,3
8630,PCOE-47840665,3,108.36,5
8630,PCOE-57782375,3,93.28,6
8630,PCOD-38523222,2,77.97,4
8631,PCOE-65924677,5,52.51,5
8631,PCOC-93332801,4,109.48,4
8631,PCOD-13380220,3,54.78,2
8631,PCOE-08995500,3,107.06,3
8631,PCOB-04386810,1,52.46,1
8632,PCOB-67127929,3,68.93,2
8632,PCOD-96434422,3,57.95,3
8632,PCOC-64828154,4,28.32,4
8632,PCOA-35263955,1,6.6,1
8633,PCOD-18379050,4,108.73,3
8633,PCOC-53925087,4,27.54,4
8633,PCOC-53225947,3,118.68,1
8633,PCOD-29980875,3,109.18,2
8634,PCOE-80369462,3,52.0,5
8634,PCOC-11445235,2,118.72,3
8634,PCOD-39927080,2,138.99,4
8634,PCOA-78697093,1,91.18,1
8634,PCOC-11571240,1,130.68,2
8634,PCOB-63277751,4,24.86,6
8634,PCOA-55042578,5,78.2,7
8635,PCOC-27926251,2,113.75,1
8635,PCOA-29739235,2,136.68,2
8635,PCOE-41665385,2,82.08,3
8635,PCOE-41665385,4,59.76,4
8636,PCOC-53925087,1,28.08,1
8636,PCOA-29739235,5,144.72,8
8636,PCOA-64843700,3,127.41,6
8636,PCOC-01194673,3,101.48,7
8636,PCOB-96862567,1,72.15,2
8636,PCOA-93596844,2,121.44,4
8636,PCOA-64752110,1,34.0,3
8636,PCOA-22152552,2,56.76,5
8637,PCOB-04837815,1,44.55,1
8637,PCOB-07457497,2,81.18,2
8637,PCOE-23124073,2,70.4,3
8638,PCOA-33658481,4,40.89,1
8638,PCOE-97513367,4,72.16,2
8639,PCOA-97031593,4,109.2,2
8639,PCOE-95331733,5,67.0,4
8639,PCOE-87997217,5,119.88,5
8639,PCOB-74354761,5,57.77,6
8639,PCOB-28516494,2,158.73,1
8639,PCOE-89773036,4,90.9,3
8640,PCOB-72796459,4,36.0,2
8640,PCOC-92495126,1,6.0,1
8641,PCOA-24884402,5,103.2,3
8641,PCOB-58416275,3,115.92,1
8641,PCOC-98052247,4,89.6,2
8642,PCOE-58796558,2,51.33,1
8642,PCOA-95355180,2,27.0,2
8642,PCOE-94165479,5,89.18,7
8642,PCOD-46713572,5,25.96,8
8642,PCOA-38136808,5,90.78,9
8642,PCOC-54038924,5,140.17,10
8642,PCOA-52320573,4,39.48,5
8642,PCOB-82493419,3,67.86,4
8642,PCOB-18540312,2,84.15,3
8642,PCOC-57185154,4,23.2,6
8643,PCOA-03483986,2,68.25,2
8643,PCOD-71174522,5,31.32,4
8643,PCOA-99529805,1,43.61,1
8643,PCOE-21504855,3,84.8,3
8644,PCOD-29793596,4,154.5,2
8644,PCOA-57869973,3,39.27,1
8645,PCOC-00214559,3,86.48,2
8645,PCOA-37797683,2,3.36,1
8645,PCOC-19437755,3,83.64,3
8646,PCOA-20773988,4,50.84,2
8646,PCOC-22927681,3,49.3,1
8646,PCOB-44291140,4,109.76,3
8646,PCOD-35523663,4,98.56,4
8647,PCOD-97357507,5,32.24,5
8647,PCOB-94503088,1,144.56,1
8647,PCOC-88400352,3,139.7,2
8647,PCOC-30390647,3,58.65,3
8647,PCOB-51179169,3,90.48,4
8648,PCOC-30840896,5,10.92,4
8648,PCOD-73404766,5,15.3,5
8648,PCOA-95393945,1,65.49,1
8648,PCOC-41532131,2,110.4,3
8648,PCOB-63403597,1,84.66,2
8648,PCOD-83330823,5,155.25,6
8649,PCOE-33540344,2,101.46,1
8649,PCOB-50895837,5,121.04,2
8649,PCOE-82994561,5,22.08,3
8650,PCOB-63403597,5,93.79,3
8650,PCOE-68500291,4,142.68,1
8650,PCOC-23205388,4,142.5,2
8651,PCOC-07431965,1,27.52,1
8651,PCOC-07431965,4,26.24,3
8651,PCOB-66655606,4,152.76,4
8651,PCOD-19511875,1,26.0,2
8652,PCOA-08889302,3,129.69,1
8652,PCOB-08250947,3,36.0,2
8653,PCOD-54376562,4,174.93,6
8653,PCOE-80201537,2,121.8,4
8653,PCOA-12754858,1,55.2,1
8653,PCOE-50926782,3,130.54,5
8653,PCOC-27185628,1,51.06,2
8653,PCOB-79642486,1,52.36,3
8654,PCOE-50914926,1,86.14,1
8654,PCOA-16076144,2,64.26,2
8655,PCOC-72723775,2,47.97,1
8655,PCOE-99715667,3,32.0,3
8655,PCOC-02875516,2,76.44,2
8655,PCOA-20393678,4,145.95,4
8656,PCOE-11046274,4,153.3,4
8656,PCOA-53479957,2,133.34,1
8656,PCOB-67127929,3,53.07,3
8656,PCOB-35257239,2,59.22,2
8657,PCOB-50136097,2,10.0,1
8658,PCOA-01558702,1,73.45,1
8658,PCOD-00425107,5,115.28,3
8658,PCOC-89487997,5,48.88,4
8658,PCOC-84709616,5,57.33,5
8658,PCOA-30663830,4,36.8,2
8659,PCOB-61979715,2,106.8,2
8659,PCOB-06798341,4,111.0,3
8659,PCOD-07627714,1,77.19,1
8660,PCOB-59669196,4,106.95,3
8660,PCOB-50174687,2,51.41,1
8660,PCOD-76550383,2,144.0,2
8661,PCOB-32717879,2,124.41,1
8661,PCOD-56551246,2,99.0,2
8661,PCOD-71533417,2,30.69,3
8661,PCOB-54336244,5,3.51,4
8662,PCOB-76220642,3,148.96,1
8662,PCOA-41118720,5,126.35,2
8663,PCOA-30183478,5,113.4,4
8663,PCOD-76550383,2,142.8,1
8663,PCOB-24620653,5,45.9,5
8663,PCOC-01194673,3,70.52,2
8663,PCOD-38523222,3,57.27,3
8664,PCOA-38528862,5,50.4,1
8664,PCOE-96544132,5,85.68,2
8665,PCOB-41386081,3,39.84,2
8665,PCOC-24575510,4,91.64,3
8665,PCOA-96110409,2,134.55,1
8666,PCOE-89773036,2,75.6,1
8666,PCOE-51562690,5,112.32,4
8666,PCOE-79199650,5,71.28,5
8666,PCOE-10048614,4,98.98,3
8666,PCOA-32452082,2,106.82,2
8667,PCOA-90183385,2,27.3,2
8667,PCOB-91261223,1,64.08,1
8668,PCOA-88167526,4,91.84,2
8668,PCOE-26663602,2,69.0,1
8670,PCOA-11301414,5,26.18,4
8670,PCOB-77955662,5,128.82,5
8670,PCOD-32083269,1,110.21,1
8670,PCOE-33540344,2,105.91,2
8670,PCOA-25038079,2,28.16,3
8670,PCOB-06010762,5,107.1,6
8671,PCOD-34349896,3,17.55,1
8672,PCOB-88644667,4,85.85,1
8673,PCOA-69759132,4,107.1,3
8673,PCOD-87328820,2,102.08,1
8673,PCOC-41841877,4,48.16,4
8673,PCOB-04386810,2,54.29,2
8673,PCOB-94503088,5,130.66,5
8674,PCOD-13380220,3,71.94,3
8674,PCOC-55902039,1,82.49,1
8674,PCOD-34696050,5,46.01,5
8674,PCOC-82080443,3,20.71,4
8674,PCOB-02849044,1,67.64,2
8675,PCOE-60841974,4,66.75,3
8675,PCOA-20773988,1,54.56,1
8675,PCOB-49797922,3,35.34,2
8675,PCOE-00777238,5,44.88,4
8676,PCOC-11542718,5,92.4,1
8676,PCOB-75416977,5,119.0,2
8677,PCOE-75088992,2,54.05,1
8677,PCOD-12507919,4,57.82,2
8677,PCOE-38059685,4,38.07,3
8677,PCOD-91144923,4,6.64,4
8678,PCOA-03681424,1,9.79,1
8678,PCOB-75124459,5,55.9,3
8678,PCOD-39927080,2,138.99,2
8679,PCOE-02491626,4,74.75,2
8679,PCOE-47121124,5,123.6,5
8679,PCOD-60949716,4,131.0,3
8679,PCOE-46096020,1,54.15,1
8679,PCOA-05300254,4,110.4,4
8680,PCOA-65828660,5,38.16,3
8680,PCOE-36196725,2,12.32,1
8680,PCOB-09873544,3,97.94,2
8681,PCOE-82994561,2,20.47,1
8681,PCOE-15680629,4,108.9,2
8681,PCOD-42810766,5,51.0,3
8682,PCOB-57088208,5,26.88,7
8682,PCOC-21346829,3,155.61,3
8682,PCOE-88634100,3,120.0,4
8682,PCOE-86894448,2,24.03,1
8682,PCOA-96217504,4,56.16,6
8682,PCOB-37183089,2,53.95,2
8682,PCOA-38136808,3,82.62,5
8683,PCOD-34409571,5,24.86,4
8683,PCOA-97434862,5,117.45,5
8683,PCOE-23124073,5,54.4,6
8683,PCOD-94646801,1,56.68,1
8683,PCOC-27926251,3,123.75,2
8683,PCOE-99282732,4,114.24,3
8684,PCOE-33146323,1,74.9,1
8684,PCOA-95393945,5,51.33,5
8684,PCOC-42539908,5,6.23,6
8684,PCOB-35881487,4,57.82,3
8684,PCOC-73705890,2,112.11,2
8684,PCOE-53402031,4,84.7,4
8685,PCOC-74266463,4,92.4,2
8685,PCOD-00794968,4,61.56,3
8685,PCOC-11542718,1,83.6,1
8685,PCOC-83221643,5,56.35,4
8686,PCOA-34569156,4,101.76,1
8686,PCOA-96110409,4,125.19,2
8687,PCOE-99919634,2,97.44,2
8687,PCOB-69411970,1,33.95,1
8687,PCOE-91720157,2,145.95,3
8687,PCOA-29114226,4,17.6,4
8687,PCOC-36253376,5,8.19,8
8687,PCOA-06982604,4,62.37,5
8687,PCOB-31535334,4,49.5,6
8687,PCOB-33559166,4,162.72,7
8688,PCOA-39945235,4,49.98,7
8688,PCOA-64843700,3,117.82,6
8688,PCOC-94894485,1,32.48,1
8688,PCOA-24884402,1,77.4,2
8688,PCOB-56412943,2,116.64,3
8688,PCOC-53225947,2,122.55,4
8688,PCOD-71515939,2,86.14,5
8689,PCOA-87239445,2,140.4,1
8689,PCOA-78600761,2,28.8,2
8690,PCOB-60254429,2,20.01,2
8690,PCOA-01558702,3,72.8,3
8690,PCOB-63255009,5,128.52,6
8690,PCOA-44815681,1,15.58,1
8690,PCOB-03632168,4,88.2,4
8690,PCOA-91673821,4,83.83,5
8690,PCOA-03681424,5,10.89,7
8691,PCOD-82170712,1,59.59,1
8691,PCOB-77955662,2,127.69,2
8691,PCOA-01438800,3,9.9,3
8692,PCOC-72723775,5,47.15,2
8692,PCOE-42113615,5,54.57,3
8692,PCOA-52320573,5,35.7,4
8692,PCOC-24062195,4,6.48,1
8692,PCOE-32639625,5,83.3,5
8693,PCOC-76430271,2,82.56,3
8693,PCOD-54384817,1,133.48,1
8693,PCOE-01042199,1,7.08,2
8693,PCOC-35397229,3,56.07,4
8694,PCOC-42543778,4,45.05,4
8694,PCOC-43669927,3,147.46,2
8694,PCOE-46096020,2,56.43,1
8694,PCOB-56412943,3,95.04,3
8695,PCOA-35002530,2,69.62,2
8695,PCOA-52951636,1,11.66,1
8696,PCOD-13737052,1,88.4,1
8696,PCOE-46096020,4,60.99,4
8696,PCOB-59669196,5,100.05,5
8696,PCOC-74266463,2,63.91,2
8696,PCOB-51584964,2,45.92,3
8697,PCOB-41386081,3,44.16,3
8697,PCOD-28067473,2,14.56,2
8697,PCOC-26823628,1,57.24,1
8698,PCOA-27507717,1,8.5,1
8698,PCOD-97357507,2,34.41,3
8698,PCOD-93759922,5,96.03,5
8698,PCOA-71144718,1,128.0,2
8698,PCOC-54038924,2,140.17,4
8699,PCOD-38523222,5,55.89,3
8699,PCOD-12239792,3,105.6,2
8699,PCOD-12507919,1,40.18,1
8700,PCOD-10855671,2,26.73,1
8700,PCOC-30602617,4,116.63,2
8700,PCOC-35503116,4,27.14,3
8701,PCOA-99529805,4,39.2,7
8701,PCOD-38523222,1,64.86,1
8701,PCOB-77680897,1,45.32,2
8701,PCOD-09424852,2,167.04,5
8701,PCOC-81849384,1,105.09,3
8701,PCOA-99529805,5,53.41,8
8701,PCOD-90753776,1,122.85,4
8701,PCOB-30970748,3,109.22,6
8702,PCOA-22152552,3,62.04,2
8702,PCOB-63496113,1,4.98,1
8703,PCOE-94728890,2,71.25,1
8704,PCOB-07594607,4,15.21,3
8704,PCOC-66940149,3,37.44,1
8704,PCOA-82371811,3,131.72,2
8705,PCOD-15218618,4,11.2,4
8705,PCOB-65752091,3,118.77,3
8705,PCOC-19236335,5,68.82,5
8705,PCOC-67136081,2,63.14,1
8705,PCOA-28496844,2,49.2,2
8706,PCOB-08410779,5,119.84,1
8707,PCOD-42810766,1,68.4,1
8707,PCOC-74097073,1,119.88,2
8707,PCOD-94646801,3,43.16,4
8707,PCOD-20525176,1,118.72,3
8707,PCOD-90442359,4,154.28,6
8707,PCOE-33272165,3,48.6,5
8707,PCOD-84299072,5,70.4,7
8708,PCOD-66233782,2,147.42,1
8708,PCOB-51789620,2,129.0,2
8708,PCOB-81587076,3,112.11,3
8708,PCOB-40848474,3,19.08,4
8709,PCOB-12878556,2,121.54,3
8709,PCOB-17078521,2,116.62,4
8709,PCOC-68406571,1,9.36,1
8709,PCOB-96687447,1,63.36,2
8709,PCOC-28550936,3,110.88,5
8710,PCOD-05911043,5,56.96,5
8710,PCOC-67136081,2,79.31,3
8710,PCOA-20773988,1,56.42,1
8710,PCOE-96877052,3,9.04,4
8710,PCOD-20639779,1,70.81,2
8711,PCOE-82994561,4,25.3,2
8711,PCOE-55242760,2,44.1,1
8712,PCOE-21504855,1,94.4,1
8712,PCOB-12141092,1,115.0,2
8712,PCOE-42113615,4,53.55,3
8712,PCOB-67092353,5,5.64,5
8712,PCOC-60872139,4,29.4,4
8713,PCOB-86354522,2,83.0,2
8713,PCOE-82719275,1,166.5,1
8713,PCOD-94120663,2,76.14,3
8713,PCOA-16561777,3,53.11,5
8713,PCOC-74266463,5,75.46,9
8713,PCOD-13510570,2,35.52,4
8713,PCOB-29234832,3,8.4,6
8713,PCOA-86190256,3,85.26,7
8713,PCOA-38136188,3,9.02,8
8713,PCOD-12466682,5,139.23,10
8714,PCOB-88702864,5,81.84,3
8714,PCOB-88070015,1,118.4,1
8714,PCOD-39927080,1,129.15,2
8715,PCOC-98436912,4,71.28,1
8715,PCOB-98622015,4,86.64,2
8716,PCOA-70534046,3,103.75,2
8716,PCOE-62622816,2,39.1,1
8717,PCOD-60949716,2,137.55,1
8717,PCOD-52346315,3,9.81,2
8718,PCOC-30438849,4,112.64,3
8718,PCOE-50914926,2,73.0,1
8718,PCOD-55293953,4,78.84,4
8718,PCOB-59669196,2,134.55,2
8719,PCOB-00617213,2,12.18,1
8720,PCOA-30663830,2,27.52,3
8720,PCOB-94863802,2,173.74,4
8720,PCOD-84386268,1,51.0,1
8720,PCOC-30396521,1,54.9,2
8721,PCOA-75099962,4,128.96,1
8721,PCOB-75149953,4,35.97,2
8721,PCOC-84325343,4,114.24,3
8722,PCOD-02852355,5,121.25,4
8722,PCOB-63496113,2,6.42,1
8722,PCOE-94728890,5,84.0,5
8722,PCOC-74097073,4,153.92,3
8722,PCOD-84299072,2,95.2,2
8723,PCOE-54145681,1,81.34,1
8723,PCOC-19236335,3,52.7,2
8723,PCOC-56637358,3,87.75,3
8723,PCOA-32076884,3,35.35,4
8724,PCOA-38136188,2,10.12,1
8724,PCOC-82080443,3,16.72,3
8724,PCOC-57185154,2,17.6,2
8725,PCOD-49236009,3,5.4,1
8726,PCOE-84987814,2,110.04,2
8726,PCOD-07651360,2,121.25,3
8726,PCOC-56652883,1,106.22,1
8726,PCOE-26265243,4,100.58,4
8727,PCOE-58434386,4,5.88,3
8727,PCOA-96512312,5,31.64,5
8727,PCOB-88702864,4,99.44,4
8727,PCOB-63277751,2,25.3,1
8727,PCOE-65472195,3,99.0,2
8728,PCOB-08576711,5,80.75,2
8728,PCOB-63403597,4,76.36,1
8729,PCOB-07594607,5,12.35,6
8729,PCOD-45975565,2,59.76,2
8729,PCOB-29328316,5,31.68,7
8729,PCOB-49797922,4,36.27,4
8729,PCOA-29739235,3,148.74,3
8729,PCOB-18368074,1,35.65,1
8729,PCOB-86664221,4,117.72,5
8730,PCOC-15997236,1,34.8,1
8730,PCOB-39798471,4,101.7,4
8730,PCOC-76628401,2,59.0,2
8730,PCOD-90753776,2,125.55,3
8731,PCOB-94863802,3,150.38,2
8731,PCOD-50224107,1,123.21,1
8731,PCOD-90066712,4,31.68,3
8732,PCOB-18325080,2,24.2,1
8732,PCOA-33933903,2,118.44,2
8733,PCOD-70743230,3,114.24,4
8733,PCOE-33540344,1,98.79,1
8733,PCOE-99715667,3,36.48,5
8733,PCOA-29739235,2,156.78,3
8733,PCOD-13737052,1,116.48,2
8734,PCOD-04889945,1,50.96,1
8734,PCOE-42113615,1,55.08,2
8734,PCOD-94646801,4,52.52,4
8734,PCOC-99716652,2,165.6,3
8734,PCOB-59669196,4,95.45,5
8735,PCOD-85730253,2,87.6,1
8735,PCOD-48428956,3,16.02,3
8735,PCOD-09798978,2,125.55,2
8735,PCOB-04752913,5,101.2,5
8735,PCOB-09873544,4,84.66,4
8736,PCOA-99529805,3,40.67,1
8736,PCOE-10048614,3,115.64,2
8737,PCOB-63496113,2,6.24,1
8738,PCOA-26476739,4,116.59,5
8738,PCOC-06897732,1,81.6,1
8738,PCOB-29965327,1,144.53,2
8738,PCOE-26265243,4,95.23,6
8738,PCOC-61103550,2,132.68,3
8738,PCOD-23447365,3,54.52,4
8739,PCOC-76747631,5,105.84,4
8739,PCOB-04837815,4,45.45,2
8739,PCOA-87239445,1,140.4,1
8739,PCOA-46703033,4,38.64,3
8740,PCOB-49959278,4,75.33,1
8740,PCOD-88653986,4,110.09,2
8740,PCOA-87393801,4,14.85,3
8740,PCOB-14429277,4,100.58,4
8741,PCOB-16062016,2,31.36,2
8741,PCOB-76220642,1,111.72,1
8741,PCOB-08576711,3,98.6,3
8742,PCOA-64843700,1,163.03,1
8742,PCOE-69628463,2,44.0,2
8742,PCOB-30970748,2,101.6,3
8742,PCOB-69411970,3,30.1,4
8742,PCOA-57423985,5,30.16,5
8743,PCOC-69268435,1,111.93,1
8743,PCOD-39985628,3,133.75,4
8743,PCOE-64810731,1,169.86,2
8743,PCOC-64828154,2,20.88,3
8743,PCOC-20604603,4,12.15,5
8744,PCOB-63061554,4,106.11,2
8744,PCOB-47251259,1,98.7,1
8744,PCOD-07651360,5,148.75,3
8745,PCOD-28067473,4,15.34,3
8745,PCOA-52257439,5,4.2,4
8745,PCOC-76430271,1,101.48,1
8745,PCOC-20786386,3,48.3,2
8746,PCOB-45938069,3,155.4,3
8746,PCOA-43446775,1,59.5,1
8746,PCOE-03981366,5,70.2,4
8746,PCOA-20773988,5,55.18,5
8746,PCOA-33203004,5,156.94,6
8746,PCOE-21278824,1,4.05,2
8746,PCOE-46096020,5,66.12,7
8747,PCOC-27926251,4,125.0,1
8747,PCOE-12469948,4,58.41,2
8748,PCOE-19062609,2,122.0,2
8748,PCOD-42163119,1,23.94,1
8748,PCOD-60433757,2,78.72,3
8748,PCOD-23447365,4,52.64,4
8748,PCOA-28496844,5,63.0,5
8749,PCOB-20586900,2,3.32,1
8749,PCOD-52346315,3,9.72,2
8750,PCOE-00777238,3,42.68,2
8750,PCOD-46713572,1,19.14,1
8751,PCOC-22927681,5,64.96,4
8751,PCOD-54474488,2,47.94,2
8751,PCOC-58275109,3,59.52,3
8751,PCOC-99716652,1,129.6,1
8752,PCOD-12507919,2,52.92,1
8752,PCOC-03048731,2,90.78,2
8752,PCOB-65948388,3,110.4,3
8752,PCOE-33540344,4,105.91,4
8754,PCOD-90953837,1,40.7,1
8754,PCOB-12878556,3,136.88,4
8754,PCOE-46096020,1,45.6,2
8754,PCOE-46300259,3,129.94,5
8754,PCOD-39271885,4,27.0,7
8754,PCOC-15476688,1,71.04,3
8754,PCOB-26485076,3,157.32,6
8755,PCOE-82784599,4,73.8,2
8755,PCOE-19062609,3,136.64,1
8755,PCOA-29739235,4,115.24,3
8756,PCOE-19062609,3,120.78,2
8756,PCOC-92495126,1,4.25,1
8756,PCOA-60107522,3,38.08,3
8757,PCOB-86354522,2,89.0,1
8757,PCOE-19817519,3,161.32,2
8758,PCOA-83129950,2,56.64,1
8758,PCOC-60786407,5,121.18,6
8758,PCOB-90527436,4,76.8,5
8758,PCOC-99716652,5,129.6,7
8758,PCOE-19567911,2,90.1,2
8758,PCOB-00227600,3,127.3,3
8758,PCOD-97357507,3,35.34,4
8759,PCOA-18849023,5,63.92,6
8759,PCOB-82771632,5,107.42,7
8759,PCOC-27756248,4,34.4,3
8759,PCOD-54548919,1,152.32,1
8759,PCOB-01630335,4,97.76,4
8759,PCOC-66940149,4,41.4,5
8759,PCOC-35130159,2,90.48,2
8760,PCOA-16561777,2,49.82,3
8760,PCOB-93371121,5,46.02,9
8760,PCOD-09784138,1,87.15,1
8760,PCOE-27678864,4,10.9,6
8760,PCOB-18997730,4,8.9,7
8760,PCOA-20393678,4,111.2,8
8760,PCOE-45171170,2,17.48,4
8760,PCOA-32076884,1,40.95,2
8760,PCOB-64966149,2,19.4,5
8761,PCOB-69350003,1,21.12,1
8761,PCOE-11046274,4,147.46,3
8761,PCOA-49295571,3,158.36,2
8761,PCOC-27756248,4,36.12,4
8762,PCOD-83330823,3,141.75,1
8762,PCOA-79944264,3,86.33,2
8762,PCOC-80417097,3,54.4,3
8762,PCOE-87997217,5,165.76,4
8762,PCOA-24608619,5,94.6,5
8763,PCOD-25714769,4,98.98,6
8763,PCOB-03692940,1,16.64,1
8763,PCOC-87259179,3,20.4,4
8763,PCOC-14586131,2,120.12,2
8763,PCOE-30419841,3,67.68,5
8763,PCOB-51496604,2,92.22,3
8764,PCOA-46277801,5,55.68,3
8764,PCOC-27756248,4,38.27,2
8764,PCOE-96544132,2,83.52,1
8765,PCOB-72796459,3,33.6,1
8766,PCOB-29234832,4,5.88,2
8766,PCOC-89891502,3,67.45,1
8767,PCOA-43446775,2,57.4,2
8767,PCOC-00214559,3,105.8,3
8767,PCOC-96193839,3,54.78,4
8767,PCOB-86664221,4,97.01,5
8767,PCOC-29852533,1,68.6,1
8768,PCOD-19820176,5,107.36,4
8768,PCOB-71570285,2,119.18,2
8768,PCOD-26526045,2,5.58,3
8768,PCOC-84377529,1,70.4,1
8769,PCOE-73775497,5,4.92,4
8769,PCOB-07594607,3,15.08,2
8769,PCOB-39798471,2,94.5,1
8769,PCOB-22498037,4,153.18,3
8770,PCOC-96498510,5,90.0,3
8770,PCOC-24628115,1,63.24,1
8770,PCOE-93242190,5,70.04,4
8770,PCOD-20691051,4,141.6,2
8771,PCOE-69628463,4,64.9,4
8771,PCOD-04889945,5,56.68,5
8771,PCOA-49295571,3,165.76,1
8771,PCOB-03632168,5,77.4,6
8771,PCOD-12507919,3,44.1,2
8771,PCOD-27571405,3,89.64,3
8772,PCOE-23011199,3,109.76,2
8772,PCOD-27571405,1,126.36,1
8773,PCOC-27926251,1,105.0,1
8773,PCOA-03391515,3,6.36,6
8773,PCOE-17729739,3,92.07,7
8773,PCOB-28809466,2,144.54,2
8773,PCOE-55242760,2,36.12,3
8773,PCOB-56612018,2,18.4,4
8773,PCOE-82784599,2,101.7,5
8774,PCOE-27763183,2,31.86,1
8775,PCOA-36827030,2,81.78,1
8775,PCOA-29739235,4,155.44,2
8775,PCOE-12469948,5,53.69,5
8775,PCOD-62204665,4,156.45,3
8775,PCOE-99282732,4,97.58,4
8776,PCOE-47840665,3,112.23,3
8776,PCOD-13380220,1,54.78,1
8776,PCOB-03313891,1,122.4,2
8776,PCOE-67201373,4,72.9,4
8777,PCOD-94569680,1,11.16,1
8777,PCOD-83330823,3,157.95,2
8777,PCOA-52257439,4,4.36,3
8777,PCOC-24628115,4,61.38,4
8778,PCOD-10934500,5,19.36,2
8778,PCOB-26171866,1,139.24,1
8779,PCOE-53402031,2,77.0,1
8779,PCOA-11059322,2,12.72,2
8780,PCOD-07353572,4,52.8,3
8780,PCOD-77418060,5,101.15,6
8780,PCOD-84999028,4,75.04,4
8780,PCOC-61103550,3,143.84,1
8780,PCOD-94569680,4,9.72,5
8780,PCOB-40458804,3,46.92,2
8781,PCOE-29723300,4,72.45,2
8781,PCOD-91949367,1,30.6,1
8782,PCOB-69411970,4,36.75,3
8782,PCOA-33933903,1,107.1,1
8782,PCOD-28067473,5,14.69,5
8782,PCOE-84987814,3,142.79,2
8782,PCOB-06010762,4,102.0,4
8783,PCOC-52016207,3,124.74,2
8783,PCOE-51562690,5,123.76,5
8783,PCOE-55495134,4,113.4,3
8783,PCOB-66655606,5,120.6,6
8783,PCOC-27185628,2,54.28,1
8783,PCOD-39985628,4,112.5,4
8784,PCOE-82864122,1,47.52,1
