order_id,order_date,customer_id
8671,2018-04-12,1509
8672,2018-04-12,869
8673,2018-04-12,658
8674,2018-04-13,1805
8675,2018-04-13,540
8676,2018-04-13,1113
8677,2018-04-13,1522
8678,2018-04-13,26
8679,2018-04-13,585
8680,2018-04-13,9
8681,2018-04-13,67
8682,2018-04-13,1701
8683,2018-04-13,38
8684,2018-04-13,161
8685,2018-04-13,1697
8686,2018-04-13,389
8687,2018-04-13,491
8688,2018-04-13,732
8689,2018-04-14,2102
8690,2018-04-14,1762
8691,2018-04-14,1955
8692,2018-04-14,2192
8693,2018-04-14,1298
8694,2018-04-14,371
8695,2018-04-14,1429
8696,2018-04-14,834
8697,2018-04-14,1048
8698,2018-04-14,324
8699,2018-04-14,520
8700,2018-04-14,445
8701,2018-04-14,829
8702,2018-04-14,1428
8703,2018-04-14,1079
8704,2018-04-14,541
8705,2018-04-15,2044
8706,2018-04-15,1879
8707,2018-04-15,2270
8708,2018-04-15,1198
8709,2018-04-15,48
8710,2018-04-15,1816
8711,2018-04-15,861
8712,2018-04-15,1065
8713,2018-04-15,1951
8714,2018-04-15,1239
8715,2018-04-15,244
8716,2018-04-15,925
8717,2018-04-15,708
8718,2018-04-15,507
8719,2018-04-15,451
8720,2018-04-15,510
8721,2018-04-15,593
8722,2018-04-15,1781
8723,2018-04-15,354
8724,2018-04-15,1204
8725,2018-04-16,2140
8726,2018-04-16,572
8727,2018-04-16,1681
8728,2018-04-16,106
8729,2018-04-16,99
8730,2018-04-16,586
8731,2018-04-16,1792
8732,2018-04-16,295
8733,2018-04-16,282
8734,2018-04-16,2008
8735,2018-04-16,966
8736,2018-04-16,2071
8737,2018-04-16,463
8738,2018-04-16,383
8739,2018-04-16,692
8740,2018-04-16,388
8741,2018-04-16,671
8742,2018-04-16,502
8743,2018-04-16,1734
8744,2018-04-16,145
8745,2018-04-16,782
8746,2018-04-16,611
8747,2018-04-16,2047
8748,2018-04-16,1742
8749,2018-04-16,2273
8750,2018-04-17,1418
8751,2018-04-17,1446
8752,2018-04-17,993
8753,2018-04-17,479
8754,2018-04-17,2118
8755,2018-04-17,2172
8756,2018-04-17,730
8757,2018-04-17,1278
8758,2018-04-17,911
8759,2018-04-17,1529
8760,2018-04-17,533
8761,2018-04-17,831
8762,2018-04-17,1956
8763,2018-04-17,807
8764,2018-04-17,547
8765,2018-04-18,2020
8766,2018-04-18,2308
8767,2018-04-18,587
8768,2018-04-18,416
8769,2018-04-18,174
8770,2018-04-18,1826
8771,2018-04-18,299
8772,2018-04-18,951
8773,2018-04-18,1617
8774,2018-04-18,715
8775,2018-04-18,1091
8776,2018-04-18,1071
8777,2018-04-18,2120
8778,2018-04-18,206
8779,2018-04-18,1760
8780,2018-04-18,1410
8781,2018-04-18,39
8782,2018-04-19,1089
8783,2018-04-19,783
8784,2018-04-19,416
8785,2018-04-19,1512
8786,2018-04-19,973
8787,2018-04-19,459
8788,2018-04-19,1748
8789,2018-04-19,1303
8790,2018-04-19,27
8791,2018-04-19,123
8792,2018-04-19,711
8793,2018-04-19,767
8794,2018-04-19,2008
8795,2018-04-19,344
8796,2018-04-19,637
8797,2018-04-19,103
8798,2018-04-19,1488
8799,2018-04-19,1736
8800,2018-04-19,2049
8801,2018-04-20,1357
8802,2018-04-20,1806
8803,2018-04-20,568
8804,2018-04-20,144
8805,2018-04-20,1943
8806,2018-04-20,640
8807,2018-04-20,614
8808,2018-04-20,1557
8809,2018-04-20,1814
8810,2018-04-20,1882
8811,2018-04-20,1501
8812,2018-04-20,2160
8813,2018-04-20,1684
8814,2018-04-20,988
8815,2018-04-20,1955
8816,2018-04-20,631
8817,2018-04-20,104
8818,2018-04-20,1662
8819,2018-04-20,1153
8820,2018-04-20,1720
8821,2018-04-20,1469
8822,2018-04-20,1279
8823,2018-04-20,1897
8824,2018-04-20,1378
8825,2018-04-21,1481
8826,2018-04-21,161
8827,2018-04-21,1422
8828,2018-04-21,957
8829,2018-04-21,1038
8830,2018-04-21,53
8831,2018-04-21,1900
8832,2018-04-21,1650
8833,2018-04-21,1487
8834,2018-04-21,1252
8835,2018-04-21,1346
8836,2018-04-21,1291
8837,2018-04-21,62
8838,2018-04-21,704
8839,2018-04-21,253
8840,2018-04-21,1466
8841,2018-04-21,171
8842,2018-04-21,2337
8843,2018-04-21,1704
8844,2018-04-21,1227
8845,2018-04-21,1648
8846,2018-04-22,2238
8847,2018-04-22,1895
8848,2018-04-22,1773
8849,2018-04-22,2321
8850,2018-04-22,1814
8851,2018-04-22,1473
8852,2018-04-22,1205
8853,2018-04-22,1234
8854,2018-04-22,1786
8855,2018-04-22,1815
8856,2018-04-22,406
8857,2018-04-22,547
8858,2018-04-22,1193
8859,2018-04-22,681
8860,2018-04-22,1580
8861,2018-04-22,1400
8862,2018-04-23,21
8863,2018-04-23,1863
8864,2018-04-23,766
8865,2018-04-23,1259
8866,2018-04-23,623
8867,2018-04-23,1755
8868,2018-04-23,269
8869,2018-04-23,38
8870,2018-04-23,1693
8871,2018-04-24,1663
8872,2018-04-24,1234
8873,2018-04-24,2261
8874,2018-04-24,565
8875,2018-04-24,901
8876,2018-04-24,2327
8877,2018-04-24,1002
8878,2018-04-24,914
8879,2018-04-24,784
8880,2018-04-24,1115
8881,2018-04-24,1467
8882,2018-04-24,1835
8883,2018-04-25,2254
8884,2018-04-25,1162
8885,2018-04-25,2295
8886,2018-04-25,1172
8887,2018-04-25,1915
8888,2018-04-25,1250
8889,2018-04-25,1608
8890,2018-04-25,2320
8891,2018-04-25,1979
8892,2018-04-25,582
8893,2018-04-25,400
8894,2018-04-25,939
8895,2018-04-25,787
8896,2018-04-25,1330
8897,2018-04-25,1829
8898,2018-04-25,858
8899,2018-04-25,758
8900,2018-04-25,1528
8901,2018-04-25,1986
8902,2018-04-25,732
8903,2018-04-25,1908
8904,2018-04-25,1328
8905,2018-04-26,1799
8906,2018-04-26,1297
8907,2018-04-26,177
8908,2018-04-26,2111
8909,2018-04-26,263
8910,2018-04-26,1502
8911,2018-04-26,2068
8912,2018-04-26,1359
8913,2018-04-26,1440
8914,2018-04-26,184
8915,2018-04-26,801
8916,2018-04-26,1804
8917,2018-04-26,616
8918,2018-04-26,2305
8919,2018-04-26,2004
8920,2018-04-26,373
8921,2018-04-26,1343
8922,2018-04-26,190
8923,2018-04-26,1287
8924,2018-04-26,1883
8925,2018-04-26,168
8926,2018-04-26,163
8927,2018-04-26,2227
8928,2018-04-26,1935
8929,2018-04-27,147
8930,2018-04-27,1532
8931,2018-04-27,1081
8932,2018-04-27,1735
8933,2018-04-27,451
8934,2018-04-27,1347
8935,2018-04-27,1
8936,2018-04-27,504
8937,2018-04-27,123
8938,2018-04-27,2100
8939,2018-04-27,1837
8940,2018-04-27,1879
8941,2018-04-27,764
8942,2018-04-27,1599
8943,2018-04-27,940
8944,2018-04-27,829
8945,2018-04-27,2212
8946,2018-04-27,243
8947,2018-04-27,1740
8948,2018-04-28,2292
8949,2018-04-28,1855
8950,2018-04-28,1839
8951,2018-04-28,1922
8952,2018-04-28,2009
8953,2018-04-28,486
8954,2018-04-28,1548
8955,2018-04-28,204
8956,2018-04-28,552
8957,2018-04-28,2260
8958,2018-04-28,213
8959,2018-04-28,1944
8960,2018-04-28,2039
8961,2018-04-28,865
8962,2018-04-28,187
8963,2018-04-28,1651
8964,2018-04-28,2153
8965,2018-04-28,234
8966,2018-04-28,565
8967,2018-04-28,666
8968,2018-04-29,361
8969,2018-04-29,1273
8970,2018-04-29,1188
8971,2018-04-29,929
8972,2018-04-29,103
8973,2018-04-29,3
8974,2018-04-29,2054
8975,2018-04-29,651
8976,2018-04-29,304
8977,2018-04-29,232
8978,2018-04-29,193
8979,2018-04-29,2221
8980,2018-04-29,969
8981,2018-04-30,1626
8982,2018-04-30,231
8983,2018-04-30,2035
8984,2018-04-30,1546
8985,2018-04-30,1907
8986,2018-04-30,558
8987,2018-04-30,1485
8988,2018-04-30,532
8989,2018-04-30,1096
8990,2018-04-30,1271
8991,2018-04-30,1677
8992,2018-04-30,1086
8993,2018-04-30,1128
8994,2018-04-30,1497
8995,2018-04-30,1976
8996,2018-04-30,223
8997,2018-04-30,247
8998,2018-05-01,1286
8999,2018-05-01,466
9000,2018-05-01,2080
9001,2018-05-01,1936
9002,2018-05-01,1533
9003,2018-05-01,1542
9004,2018-05-01,1299
9005,2018-05-01,196
9006,2018-05-01,1989
9007,2018-05-01,1693
9008,2018-05-01,2091
9009,2018-05-01,1631
9010,2018-05-01,2192
9011,2018-05-01,2146
9012,2018-05-01,647
9013,2018-05-01,335
9014,2018-05-01,1118
9015,2018-05-01,1728
9016,2018-05-01,547
9017,2018-05-02,1896
9018,2018-05-02,452
9019,2018-05-02,15
9020,2018-05-02,320
9021,2018-05-02,1897
9022,2018-05-02,1340
9023,2018-05-02,2113
9024,2018-05-02,2312
9025,2018-05-02,1477
9026,2018-05-02,1626
9027,2018-05-02,1378
9028,2018-05-02,1276
9029,2018-05-02,563
9030,2018-05-02,1758
9031,2018-05-02,2253
9032,2018-05-02,489
9033,2018-05-03,1343
9034,2018-05-03,971
9035,2018-05-03,1802
9036,2018-05-03,1635
9037,2018-05-03,878
9038,2018-05-03,1834
9039,2018-05-03,1334
9040,2018-05-03,521
9041,2018-05-03,1779
9042,2018-05-03,44
9043,2018-05-03,1736
9044,2018-05-03,339
9045,2018-05-03,2188
9046,2018-05-03,2107
9047,2018-05-03,2112
9048,2018-05-03,627
9049,2018-05-03,1587
9050,2018-05-03,1785
9051,2018-05-04,1324
9052,2018-05-04,2248
9053,2018-05-04,2005
9054,2018-05-04,126
9055,2018-05-04,640
9056,2018-05-04,1489
9057,2018-05-04,363
9058,2018-05-04,431
9059,2018-05-04,1732
9060,2018-05-04,1763
9061,2018-05-04,1941
9062,2018-05-04,1636
9063,2018-05-04,1654
9064,2018-05-04,930
9065,2018-05-04,1587
9066,2018-05-04,2311
9067,2018-05-04,1969
9068,2018-05-04,814
9069,2018-05-04,537
9070,2018-05-04,1410
9071,2018-05-04,23
9072,2018-05-04,2217
9073,2018-05-04,895
9074,2018-05-04,1964
9075,2018-05-04,347
9076,2018-05-05,1331
9077,2018-05-05,2228
9078,2018-05-05,1960
9079,2018-05-05,141
9080,2018-05-05,1589
9081,2018-05-05,987
9082,2018-05-05,1255
9083,2018-05-05,1288
9084,2018-05-05,998
9085,2018-05-05,2214
9086,2018-05-05,380
9087,2018-05-05,61
9088,2018-05-05,2136
9089,2018-05-05,298
9090,2018-05-05,75
9091,2018-05-05,1067
9092,2018-05-05,1369
9093,2018-05-06,692
9094,2018-05-06,367
9095,2018-05-06,160
9096,2018-05-06,388
9097,2018-05-06,257
9098,2018-05-06,316
9099,2018-05-06,1981
9100,2018-05-06,446
9101,2018-05-06,1127
9102,2018-05-06,889
9103,2018-05-06,1372
9104,2018-05-06,871
9105,2018-05-06,887
9106,2018-05-06,1554
9107,2018-05-06,23
9108,2018-05-06,1967
9109,2018-05-06,2236
9110,2018-05-06,547
9111,2018-05-06,672
9112,2018-05-06,272
9113,2018-05-06,427
9114,2018-05-07,922
9115,2018-05-07,788
9116,2018-05-07,286
9117,2018-05-07,107
9118,2018-05-07,1379
9119,2018-05-07,615
9120,2018-05-07,268
9121,2018-05-07,16
9122,2018-05-07,401
9123,2018-05-07,507
9124,2018-05-07,1157
9125,2018-05-07,164
9126,2018-05-07,24
9127,2018-05-07,1582
9128,2018-05-07,1821
9129,2018-05-08,456
9130,2018-05-08,2048
9131,2018-05-08,1979
9132,2018-05-08,304
9133,2018-05-08,285
9134,2018-05-08,338
9135,2018-05-08,1031
9136,2018-05-08,1944
9137,2018-05-08,623
9138,2018-05-08,1204
9139,2018-05-08,1626
9140,2018-05-08,1798
9141,2018-05-08,991
9142,2018-05-08,1937
9143,2018-05-08,255
9144,2018-05-08,471
9145,2018-05-08,2078
9146,2018-05-09,1777
9147,2018-05-09,335
9148,2018-05-09,635
9149,2018-05-09,664
9150,2018-05-09,88
9151,2018-05-09,370
9152,2018-05-09,1963
9153,2018-05-09,869
9154,2018-05-09,1253
9155,2018-05-09,394
9156,2018-05-09,330
9157,2018-05-09,601
9158,2018-05-09,123
9159,2018-05-09,1050
9160,2018-05-09,729
9161,2018-05-09,761
9162,2018-05-09,1035
9163,2018-05-09,2022
9164,2018-05-09,2291
9165,2018-05-09,615
9166,2018-05-09,3
9167,2018-05-09,1059
9168,2018-05-09,541
9169,2018-05-10,1426
9170,2018-05-10,1621
9171,2018-05-10,398
9172,2018-05-10,842
9173,2018-05-10,83
9174,2018-05-10,225
9175,2018-05-10,1296
9176,2018-05-10,1263
9177,2018-05-10,1616
9178,2018-05-10,635
9179,2018-05-10,683
9180,2018-05-10,1679
9181,2018-05-10,464
9182,2018-05-10,2200
9183,2018-05-10,9
9184,2018-05-10,414
9185,2018-05-10,1433
9186,2018-05-10,879
9187,2018-05-10,2194
9188,2018-05-10,1400
9189,2018-05-10,127
9190,2018-05-10,1067
9191,2018-05-11,965
9192,2018-05-11,712
9193,2018-05-11,665
9194,2018-05-11,1182
9195,2018-05-11,478
9196,2018-05-11,694
9197,2018-05-11,2328
9198,2018-05-11,808
9199,2018-05-11,2054
9200,2018-05-11,835
9201,2018-05-11,1784
9202,2018-05-11,1788
9203,2018-05-11,397
9204,2018-05-11,1488
9205,2018-05-11,984
9206,2018-05-11,1284
9207,2018-05-11,130
9208,2018-05-11,2015
9209,2018-05-11,2267
9210,2018-05-11,376
9211,2018-05-11,1420
9212,2018-05-12,723
9213,2018-05-12,792
9214,2018-05-12,795
9215,2018-05-12,335
9216,2018-05-12,792
9217,2018-05-12,1154
9218,2018-05-12,2251
9219,2018-05-12,892
9220,2018-05-12,148
9221,2018-05-12,888
9222,2018-05-12,1492
9223,2018-05-12,2207
9224,2018-05-12,2165
9225,2018-05-12,1623
9226,2018-05-12,295
9227,2018-05-12,251
9228,2018-05-12,2046
9229,2018-05-13,878
9230,2018-05-13,1046
9231,2018-05-13,848
9232,2018-05-13,209
9233,2018-05-13,1643
9234,2018-05-13,2247
9235,2018-05-13,2120
9236,2018-05-13,1243
9237,2018-05-13,1163
9238,2018-05-13,1282
9239,2018-05-13,2337
9240,2018-05-13,391
9241,2018-05-13,1775
9242,2018-05-13,1031
9243,2018-05-14,1024
9244,2018-05-14,2117
9245,2018-05-14,115
9246,2018-05-14,1746
9247,2018-05-14,1163
9248,2018-05-14,806
9249,2018-05-14,224
9250,2018-05-14,1602
9251,2018-05-14,1707
9252,2018-05-14,46
9253,2018-05-14,2069
9254,2018-05-14,1947
9255,2018-05-14,249
9256,2018-05-14,1494
9257,2018-05-14,1934
9258,2018-05-14,345
9259,2018-05-14,2117
9260,2018-05-15,1054
9261,2018-05-15,831
9262,2018-05-15,2003
9263,2018-05-15,1841
9264,2018-05-15,605
9265,2018-05-15,1208
9266,2018-05-15,172
9267,2018-05-15,2319
9268,2018-05-15,1314
9269,2018-05-15,1941
9270,2018-05-15,1687
9271,2018-05-15,42
9272,2018-05-15,249
9273,2018-05-15,2160
9274,2018-05-15,2062
9275,2018-05-16,1193
9276,2018-05-16,235
9277,2018-05-16,2344
9278,2018-05-16,1334
9279,2018-05-16,272
9280,2018-05-16,2043
9281,2018-05-16,2153
9282,2018-05-16,2258
9283,2018-05-16,1852
9284,2018-05-16,1687
9285,2018-05-16,1705
9286,2018-05-16,1887
9287,2018-05-16,308
9288,2018-05-16,979
9289,2018-05-16,1121
9290,2018-05-17,1265
9291,2018-05-17,2139
9292,2018-05-17,181
9293,2018-05-17,22
9294,2018-05-17,670
9295,2018-05-17,2007
9296,2018-05-17,249
9297,2018-05-17,1689
9298,2018-05-17,41
9299,2018-05-17,1280
9300,2018-05-17,1755
9301,2018-05-17,1562
9302,2018-05-17,1402
9303,2018-05-17,569
9304,2018-05-18,2090
9305,2018-05-18,48
9306,2018-05-18,713
9307,2018-05-18,2213
9308,2018-05-18,2222
9309,2018-05-18,1898
9310,2018-05-18,2264
9311,2018-05-18,1029
9312,2018-05-18,1399
9313,2018-05-18,1416
9314,2018-05-18,223
9315,2018-05-18,62
9316,2018-05-18,226
9317,2018-05-18,249
9318,2018-05-18,1604
9319,2018-05-18,1791
9320,2018-05-18,95
9321,2018-05-18,2309
9322,2018-05-19,1708
9323,2018-05-19,1273
9324,2018-05-19,643
9325,2018-05-19,2283
9326,2018-05-19,798
9327,2018-05-19,1479
9328,2018-05-19,1793
9329,2018-05-19,1911
9330,2018-05-19,1194
9331,2018-05-19,1202
9332,2018-05-19,2235
9333,2018-05-19,1380
9334,2018-05-19,101
9335,2018-05-19,827
9336,2018-05-19,874
9337,2018-05-19,1494
9338,2018-05-19,1180
9339,2018-05-20,1930
9340,2018-05-20,615
9341,2018-05-20,846
9342,2018-05-20,2053
9343,2018-05-20,856
9344,2018-05-20,2085
9345,2018-05-20,1080
9346,2018-05-20,991
9347,2018-05-20,2079
9348,2018-05-20,1028
9349,2018-05-20,1910
9350,2018-05-20,1904
9351,2018-05-20,1388
9352,2018-05-20,554
9353,2018-05-20,371
9354,2018-05-20,1503
9355,2018-05-20,1189
9356,2018-05-20,891
9357,2018-05-20,285
9358,2018-05-20,120
9359,2018-05-21,796
9360,2018-05-21,1102
9361,2018-05-21,566
9362,2018-05-21,2039
9363,2018-05-21,661
9364,2018-05-21,1121
9365,2018-05-21,45
9366,2018-05-21,1571
9367,2018-05-21,716
9368,2018-05-21,1358
9369,2018-05-21,712
9370,2018-05-21,452
9371,2018-05-21,2173
9372,2018-05-21,1072
9373,2018-05-21,786
9374,2018-05-21,1576
9375,2018-05-21,1672
9376,2018-05-21,1695
9377,2018-05-21,718
9378,2018-05-21,1056
9379,2018-05-21,379
9380,2018-05-21,23
9381,2018-05-21,240
9382,2018-05-21,1204
9383,2018-05-21,947
9384,2018-05-21,1783
9385,2018-05-21,990
9386,2018-05-21,1915
9387,2018-05-21,1004
9388,2018-05-21,82
9389,2018-05-21,1705
9390,2018-05-21,1929
9391,2018-05-22,351
9392,2018-05-22,2082
9393,2018-05-22,635
9394,2018-05-22,1809
9395,2018-05-22,1340
9396,2018-05-22,1970
9397,2018-05-22,771
9398,2018-05-22,888
9399,2018-05-22,1860
9400,2018-05-22,861
9401,2018-05-22,1451
9402,2018-05-22,1450
9403,2018-05-22,159
9404,2018-05-22,910
9405,2018-05-22,948
9406,2018-05-22,545
9407,2018-05-23,1583
9408,2018-05-23,1056
9409,2018-05-23,983
9410,2018-05-23,1462
9411,2018-05-23,445
9412,2018-05-23,1543
9413,2018-05-23,1416
9414,2018-05-23,894
9415,2018-05-23,823
9416,2018-05-23,2037
9417,2018-05-23,1174
9418,2018-05-23,433
9419,2018-05-23,129
9420,2018-05-23,2263
9421,2018-05-23,530
9422,2018-05-23,1071
9423,2018-05-23,1403
9424,2018-05-23,1321
9425,2018-05-23,2053
9426,2018-05-24,1562
9427,2018-05-24,1035
9428,2018-05-24,396
9429,2018-05-24,76
9430,2018-05-24,507
9431,2018-05-24,735
9432,2018-05-24,720
9433,2018-05-24,1813
9434,2018-05-24,1027
9435,2018-05-24,1065
9436,2018-05-24,2309
9437,2018-05-24,969
9438,2018-05-24,2285
9439,2018-05-24,1915
9440,2018-05-24,1418
9441,2018-05-24,1628
9442,2018-05-24,1268
9443,2018-05-24,944
9444,2018-05-24,767
9445,2018-05-24,2283
9446,2018-05-24,1927
9447,2018-05-24,666
9448,2018-05-24,1993
9449,2018-05-25,1275
9450,2018-05-25,357
9451,2018-05-25,1408
9452,2018-05-25,1909
9453,2018-05-25,1146
9454,2018-05-25,1001
9455,2018-05-25,1757
9456,2018-05-25,1697
9457,2018-05-25,562
9458,2018-05-25,719
9459,2018-05-25,138
9460,2018-05-25,1330
9461,2018-05-25,917
9462,2018-05-25,1175
9463,2018-05-25,2280
9464,2018-05-25,1998
9465,2018-05-26,2187
9466,2018-05-26,72
9467,2018-05-26,1065
9468,2018-05-26,827
9469,2018-05-26,349
9470,2018-05-26,1452
9471,2018-05-26,1160
9472,2018-05-26,780
9473,2018-05-26,44
9474,2018-05-26,1721
9475,2018-05-26,1119
9476,2018-05-26,1351
9477,2018-05-26,187
9478,2018-05-26,1258
9479,2018-05-26,1673
9480,2018-05-26,992
9481,2018-05-26,1610
9482,2018-05-26,499
9483,2018-05-26,2183
9484,2018-05-26,1495
9485,2018-05-27,1421
9486,2018-05-27,1680
9487,2018-05-27,1470
9488,2018-05-27,1359
9489,2018-05-27,36
9490,2018-05-27,1315
9491,2018-05-27,1809
9492,2018-05-27,690
9493,2018-05-27,1835
9494,2018-05-27,244
9495,2018-05-27,955
9496,2018-05-27,728
9497,2018-05-27,1197
9498,2018-05-27,622
9499,2018-05-27,1568
9500,2018-05-27,1097
9501,2018-05-27,914
9502,2018-05-27,683
9503,2018-05-27,1185
9504,2018-05-27,1604
9505,2018-05-27,758
9506,2018-05-27,1096
9507,2018-05-27,69
9508,2018-05-27,284
9509,2018-05-27,1586
9510,2018-05-27,54
9511,2018-05-28,197
9512,2018-05-28,36
9513,2018-05-28,959
9514,2018-05-28,1977
9515,2018-05-28,1526
9516,2018-05-28,2309
9517,2018-05-28,321
9518,2018-05-28,860
9519,2018-05-28,1742
9520,2018-05-28,363
9521,2018-05-28,762
9522,2018-05-28,1312
9523,2018-05-28,1748
9524,2018-05-28,1985
9525,2018-05-28,1369
9526,2018-05-29,1247
9527,2018-05-29,646
9528,2018-05-29,147
9529,2018-05-29,1559
9530,2018-05-29,510
9531,2018-05-29,324
9532,2018-05-29,1575
9533,2018-05-29,2133
9534,2018-05-29,5
9535,2018-05-29,972
9536,2018-05-29,2117
9537,2018-05-29,544
9538,2018-05-29,157
9539,2018-05-29,1115
9540,2018-05-29,1772
9541,2018-05-29,1362
9542,2018-05-29,337
9543,2018-05-29,726
9544,2018-05-29,173
9545,2018-05-29,961
9546,2018-05-29,2180
9547,2018-05-30,1755
9548,2018-05-30,2164
9549,2018-05-30,1260
9550,2018-05-30,1934
9551,2018-05-30,481
9552,2018-05-30,1073
9553,2018-05-30,293
9554,2018-05-30,895
9555,2018-05-30,1302
9556,2018-05-30,1340
9557,2018-05-30,663
9558,2018-05-30,1845
9559,2018-05-30,1118
9560,2018-05-30,657
9561,2018-05-30,292
9562,2018-05-31,1914
9563,2018-05-31,1440
9564,2018-05-31,1185
9565,2018-05-31,1426
9566,2018-05-31,762
9567,2018-05-31,2067
9568,2018-05-31,1122
9569,2018-05-31,1327
9570,2018-05-31,1888
9571,2018-05-31,1659
9572,2018-05-31,1520
9573,2018-05-31,910
9574,2018-05-31,1480
9575,2018-05-31,502
9576,2018-05-31,837
9577,2018-05-31,1562
9578,2018-05-31,29
9579,2018-06-01,516
9580,2018-06-01,1163
9581,2018-06-01,1374
9582,2018-06-01,1268
9583,2018-06-01,611
9584,2018-06-01,1338
9585,2018-06-01,1709
9586,2018-06-01,1997
9587,2018-06-01,2179
9588,2018-06-01,1627
9589,2018-06-01,2103
9590,2018-06-01,484
9591,2018-06-01,1168
9592,2018-06-01,2206
9593,2018-06-01,68
9594,2018-06-01,2006
9595,2018-06-01,1506
9596,2018-06-01,179
9597,2018-06-01,2070
9598,2018-06-01,487
9599,2018-06-01,801
9600,2018-06-02,1743
9601,2018-06-02,1643
9602,2018-06-02,791
9603,2018-06-02,40
9604,2018-06-02,1129
9605,2018-06-02,810
9606,2018-06-02,1010
9607,2018-06-02,1089
9608,2018-06-02,1250
9609,2018-06-02,639
9610,2018-06-02,1665
9611,2018-06-02,1481
9612,2018-06-02,21
9613,2018-06-02,1025
9614,2018-06-02,8
9615,2018-06-02,1086
9616,2018-06-02,2115
9617,2018-06-02,115
9618,2018-06-02,114
9619,2018-06-03,944
9620,2018-06-03,1981
9621,2018-06-03,170
9622,2018-06-03,581
9623,2018-06-03,899
9624,2018-06-03,2158
9625,2018-06-03,1772
9626,2018-06-03,934
9627,2018-06-03,862
9628,2018-06-03,1360
9629,2018-06-03,311
9630,2018-06-03,1741
9631,2018-06-03,612
9632,2018-06-03,1691
9633,2018-06-03,1287
9634,2018-06-03,1043
9635,2018-06-03,1288
9636,2018-06-03,1434
9637,2018-06-03,406
9638,2018-06-03,2253
9639,2018-06-03,542
9640,2018-06-03,536
9641,2018-06-04,2321
9642,2018-06-04,251
9643,2018-06-04,1774
9644,2018-06-04,1128
9645,2018-06-04,1211
9646,2018-06-04,1146
9647,2018-06-04,784
9648,2018-06-04,459
9649,2018-06-04,247
9650,2018-06-04,2183
9651,2018-06-04,1017
9652,2018-06-04,1832
9653,2018-06-04,291
9654,2018-06-04,770
9655,2018-06-04,1440
9656,2018-06-04,1349
9657,2018-06-04,999
9658,2018-06-04,1518
9659,2018-06-04,1817
9660,2018-06-04,1385
9661,2018-06-04,18
9662,2018-06-05,364
9663,2018-06-05,1464
9664,2018-06-05,313
9665,2018-06-05,85
9666,2018-06-05,2024
9667,2018-06-05,2029
9668,2018-06-05,109
9669,2018-06-05,892
9670,2018-06-05,1909
9671,2018-06-05,32
9672,2018-06-05,1564
9673,2018-06-05,2204
9674,2018-06-05,1625
9675,2018-06-05,840
9676,2018-06-05,1751
9677,2018-06-05,1403
9678,2018-06-05,1859
9679,2018-06-05,453
9680,2018-06-06,1340
9681,2018-06-06,1251
9682,2018-06-06,1129
9683,2018-06-06,1509
9684,2018-06-06,2010
9685,2018-06-06,1862
9686,2018-06-06,1434
9687,2018-06-06,1587
9688,2018-06-06,1385
9689,2018-06-06,228
9690,2018-06-06,302
9691,2018-06-06,320
9692,2018-06-06,608
9693,2018-06-06,1245
9694,2018-06-06,902
9695,2018-06-06,1182
9696,2018-06-06,720
9697,2018-06-06,640
9698,2018-06-06,428
9699,2018-06-06,1577
9700,2018-06-06,1285
9701,2018-06-06,2121
9702,2018-06-07,1594
9703,2018-06-07,1648
9704,2018-06-07,1983
9705,2018-06-07,1793
9706,2018-06-07,89
9707,2018-06-07,1124
9708,2018-06-07,2271
9709,2018-06-07,1485
9710,2018-06-07,1658
9711,2018-06-07,2097
9712,2018-06-07,1472
9713,2018-06-07,1537
9714,2018-06-07,1807
9715,2018-06-08,467
9716,2018-06-08,2186
9717,2018-06-08,390
9718,2018-06-08,1932
9719,2018-06-08,404
9720,2018-06-08,171
9721,2018-06-08,1610
9722,2018-06-08,1230
9723,2018-06-08,1443
9724,2018-06-08,1033
9725,2018-06-08,1520
9726,2018-06-08,606
9727,2018-06-08,703
9728,2018-06-08,556
9729,2018-06-08,639
9730,2018-06-08,1395
9731,2018-06-08,1187
9732,2018-06-08,492
9733,2018-06-09,1236
9734,2018-06-09,319
9735,2018-06-09,2307
9736,2018-06-09,1535
9737,2018-06-09,999
9738,2018-06-09,1993
9739,2018-06-09,442
9740,2018-06-09,2019
9741,2018-06-09,1989
9742,2018-06-09,822
9743,2018-06-09,132
9744,2018-06-09,548
9745,2018-06-09,833
9746,2018-06-10,616
9747,2018-06-10,68
9748,2018-06-10,1719
9749,2018-06-10,1432
9750,2018-06-10,42
9751,2018-06-10,1080
9752,2018-06-10,1689
9753,2018-06-10,999
9754,2018-06-10,2161
9755,2018-06-10,2266
9756,2018-06-10,2205
9757,2018-06-10,1369
9758,2018-06-10,565
9759,2018-06-10,1663
9760,2018-06-10,860
9761,2018-06-10,162
9762,2018-06-10,2203
9763,2018-06-10,657
9764,2018-06-10,175
9765,2018-06-10,2294
9766,2018-06-10,925
9767,2018-06-10,1480
9768,2018-06-10,1245
9769,2018-06-10,7
9770,2018-06-10,2187
9771,2018-06-11,1401
9772,2018-06-11,1704
9773,2018-06-11,2230
9774,2018-06-11,1619
9775,2018-06-11,809
9776,2018-06-11,97
9777,2018-06-11,2151
9778,2018-06-11,1974
9779,2018-06-11,31
9780,2018-06-11,137
9781,2018-06-11,2060
9782,2018-06-11,1355
9783,2018-06-11,558
